filename,sample_bucket,category,package,take_actor,actor_height_cm,actor_gender,move_duration_frames,duration_s,content_body_position,content_type_of_movement,content_uniform_style,is_mirror,move_soma_uniform_path,move_g1_path
itching_neck_R_001__A118_M,bulk,Gestures,Communication,A118,168,F,405,3.375,standing,action,neutral,True,soma_uniform/bvh/230112/itching_neck_R_001__A118_M.bvh,g1/csv/230112/itching_neck_R_001__A118_M.csv
itching_neck_R_001__A120,bulk,Gestures,Communication,A120,183,M,443,3.691666666666667,standing,action,neutral,False,soma_uniform/bvh/230118/itching_neck_R_001__A120.bvh,g1/csv/230118/itching_neck_R_001__A120.csv
itching_neck_R_001__A235_M,bulk,Gestures,Communication,A235,174,F,351,2.925,standing,action,neutral,True,soma_uniform/bvh/230302/itching_neck_R_001__A235_M.bvh,g1/csv/230302/itching_neck_R_001__A235_M.csv
itching_neck_R_001__A269_M,bulk,Gestures,Communication,A269,178,F,366,3.05,standing,action,neutral,True,soma_uniform/bvh/230314/itching_neck_R_001__A269_M.bvh,g1/csv/230314/itching_neck_R_001__A269_M.csv
itching_neck_R_001__A409,bulk,Gestures,Communication,A409,184,M,1085,9.041666666666666,standing,action,neutral,False,soma_uniform/bvh/230529/itching_neck_R_001__A409.bvh,g1/csv/230529/itching_neck_R_001__A409.csv
itching_neck_R_002__A046_M,bulk,Gestures,Communication,A046,181,F,1284,10.7,standing,action,neutral,True,soma_uniform/bvh/221010/itching_neck_R_002__A046_M.bvh,g1/csv/221010/itching_neck_R_002__A046_M.csv
itching_neck_R_002__A069_M,bulk,Gestures,Communication,A069,162,M,271,2.2583333333333333,standing,action,neutral,True,soma_uniform/bvh/221118/itching_neck_R_002__A069_M.bvh,g1/csv/221118/itching_neck_R_002__A069_M.csv
itching_neck_R_002__A070_M,bulk,Gestures,Communication,A070,176,F,346,2.8833333333333333,standing,action,neutral,True,soma_uniform/bvh/221118/itching_neck_R_002__A070_M.bvh,g1/csv/221118/itching_neck_R_002__A070_M.csv
itching_neck_R_002__A121,bulk,Gestures,Communication,A121,169,F,409,3.408333333333333,standing,action,neutral,False,soma_uniform/bvh/230118/itching_neck_R_002__A121.bvh,g1/csv/230118/itching_neck_R_002__A121.csv
itching_neck_R_002__A405_M,bulk,Gestures,Communication,A405,169,F,1019,8.491666666666667,standing,action,neutral,True,soma_uniform/bvh/230529/itching_neck_R_002__A405_M.bvh,g1/csv/230529/itching_neck_R_002__A405_M.csv
itching_neck_R_002__A407_M,bulk,Gestures,Communication,A407,179,M,976,8.133333333333333,standing,action,neutral,True,soma_uniform/bvh/230529/itching_neck_R_002__A407_M.bvh,g1/csv/230529/itching_neck_R_002__A407_M.csv
itching_neck_R_003__A052,bulk,Gestures,Communication,A052,169,M,320,2.6666666666666665,standing,action,neutral,False,soma_uniform/bvh/221011/itching_neck_R_003__A052.bvh,g1/csv/221011/itching_neck_R_003__A052.csv
itching_neck_R_003__A122_M,bulk,Gestures,Communication,A122,177,M,472,3.933333333333333,standing,action,neutral,True,soma_uniform/bvh/230118/itching_neck_R_003__A122_M.bvh,g1/csv/230118/itching_neck_R_003__A122_M.csv
itching_neck_R_003__A124,bulk,Gestures,Communication,A124,175,F,495,4.125,standing,action,neutral,False,soma_uniform/bvh/230118/itching_neck_R_003__A124.bvh,g1/csv/230118/itching_neck_R_003__A124.csv
itching_neck_R_004__A059,bulk,Gestures,Communication,A059,183,F,491,4.091666666666667,standing,action,neutral,False,soma_uniform/bvh/221115/itching_neck_R_004__A059.bvh,g1/csv/221115/itching_neck_R_004__A059.csv
itching_neck_R_004__A061_M,bulk,Gestures,Communication,A061,157,M,539,4.491666666666666,standing,action,neutral,True,soma_uniform/bvh/221115/itching_neck_R_004__A061_M.bvh,g1/csv/221115/itching_neck_R_004__A061_M.csv
itching_neck_R_004__A098_M,bulk,Gestures,Communication,A098,168,F,331,2.7583333333333333,standing,action,neutral,True,soma_uniform/bvh/230103/itching_neck_R_004__A098_M.bvh,g1/csv/230103/itching_neck_R_004__A098_M.csv
itching_neck_R_005__A066,bulk,Gestures,Communication,A066,180,F,267,2.225,standing,action,neutral,False,soma_uniform/bvh/221117/itching_neck_R_005__A066.bvh,g1/csv/221117/itching_neck_R_005__A066.csv
itching_neck_R_006__A101,bulk,Gestures,Communication,A101,177,M,368,3.066666666666667,standing,action,neutral,False,soma_uniform/bvh/230103/itching_neck_R_006__A101.bvh,g1/csv/230103/itching_neck_R_006__A101.csv
itching_neck_R_006__A261,bulk,Gestures,Communication,A261,168,F,481,4.008333333333334,standing,action,neutral,False,soma_uniform/bvh/230309/itching_neck_R_006__A261.bvh,g1/csv/230309/itching_neck_R_006__A261.csv
itching_right_buttock_R_001__A409,bulk,Gestures,Communication,A409,184,M,491,4.091666666666667,standing,action,neutral,False,soma_uniform/bvh/230529/itching_right_buttock_R_001__A409.bvh,g1/csv/230529/itching_right_buttock_R_001__A409.csv
itching_right_buttock_R_002__A054,bulk,Gestures,Communication,A054,179,F,492,4.1,standing,action,neutral,False,soma_uniform/bvh/221012/itching_right_buttock_R_002__A054.bvh,g1/csv/221012/itching_right_buttock_R_002__A054.csv
itching_right_buttock_R_002__A054_M,bulk,Gestures,Communication,A054,179,F,492,4.1,standing,action,neutral,True,soma_uniform/bvh/221012/itching_right_buttock_R_002__A054_M.bvh,g1/csv/221012/itching_right_buttock_R_002__A054_M.csv
itching_right_buttock_R_002__A065,bulk,Gestures,Communication,A065,153,F,323,2.691666666666667,standing,action,neutral,False,soma_uniform/bvh/221117/itching_right_buttock_R_002__A065.bvh,g1/csv/221117/itching_right_buttock_R_002__A065.csv
itching_right_buttock_R_002__A100_M,bulk,Gestures,Communication,A100,188,M,376,3.1333333333333333,standing,action,neutral,True,soma_uniform/bvh/230103/itching_right_buttock_R_002__A100_M.bvh,g1/csv/230103/itching_right_buttock_R_002__A100_M.csv
itching_right_buttock_R_002__A118,bulk,Gestures,Communication,A118,168,F,344,2.8666666666666667,standing,action,neutral,False,soma_uniform/bvh/230112/itching_right_buttock_R_002__A118.bvh,g1/csv/230112/itching_right_buttock_R_002__A118.csv
itching_right_buttock_R_002__A120,bulk,Gestures,Communication,A120,183,M,450,3.75,standing,action,neutral,False,soma_uniform/bvh/230118/itching_right_buttock_R_002__A120.bvh,g1/csv/230118/itching_right_buttock_R_002__A120.csv
itching_right_buttock_R_002__A269_M,bulk,Gestures,Communication,A269,178,F,320,2.6666666666666665,standing,action,neutral,True,soma_uniform/bvh/230314/itching_right_buttock_R_002__A269_M.bvh,g1/csv/230314/itching_right_buttock_R_002__A269_M.csv
itching_right_buttock_R_003__A048_M,bulk,Gestures,Communication,A048,166,M,538,4.483333333333333,standing,action,neutral,True,soma_uniform/bvh/221010/itching_right_buttock_R_003__A048_M.bvh,g1/csv/221010/itching_right_buttock_R_003__A048_M.csv
itching_right_buttock_R_003__A049,bulk,Gestures,Communication,A049,156,F,371,3.091666666666667,standing,action,neutral,False,soma_uniform/bvh/221011/itching_right_buttock_R_003__A049.bvh,g1/csv/221011/itching_right_buttock_R_003__A049.csv
itching_right_buttock_R_003__A062,bulk,Gestures,Communication,A062,180,F,373,3.1083333333333334,standing,action,neutral,False,soma_uniform/bvh/221116/itching_right_buttock_R_003__A062.bvh,g1/csv/221116/itching_right_buttock_R_003__A062.csv
itching_right_buttock_R_003__A062_M,bulk,Gestures,Communication,A062,180,F,373,3.1083333333333334,standing,action,neutral,True,soma_uniform/bvh/221116/itching_right_buttock_R_003__A062_M.bvh,g1/csv/221116/itching_right_buttock_R_003__A062_M.csv
itching_right_buttock_R_003__A120,bulk,Gestures,Communication,A120,183,M,593,4.941666666666666,standing,action,neutral,False,soma_uniform/bvh/230118/itching_right_buttock_R_003__A120.bvh,g1/csv/230118/itching_right_buttock_R_003__A120.csv
itching_right_buttock_R_003__A121_M,bulk,Gestures,Communication,A121,169,F,431,3.591666666666667,standing,action,neutral,True,soma_uniform/bvh/230118/itching_right_buttock_R_003__A121_M.bvh,g1/csv/230118/itching_right_buttock_R_003__A121_M.csv
itching_right_calf_R_001__A055,bulk,Gestures,Communication,A055,188,M,532,4.433333333333334,standing,action,neutral,False,soma_uniform/bvh/221012/itching_right_calf_R_001__A055.bvh,g1/csv/221012/itching_right_calf_R_001__A055.csv
itching_right_calf_R_001__A056,bulk,Gestures,Communication,A056,169,M,661,5.508333333333334,standing,action,neutral,False,soma_uniform/bvh/221012/itching_right_calf_R_001__A056.bvh,g1/csv/221012/itching_right_calf_R_001__A056.csv
itching_right_calf_R_001__A059,bulk,Gestures,Communication,A059,183,F,433,3.6083333333333334,standing,action,neutral,False,soma_uniform/bvh/221115/itching_right_calf_R_001__A059.bvh,g1/csv/221115/itching_right_calf_R_001__A059.csv
itching_right_calf_R_001__A062_M,bulk,Gestures,Communication,A062,180,F,435,3.625,standing,action,neutral,True,soma_uniform/bvh/221116/itching_right_calf_R_001__A062_M.bvh,g1/csv/221116/itching_right_calf_R_001__A062_M.csv
itching_right_calf_R_001__A123,bulk,Gestures,Communication,A123,188,M,368,3.066666666666667,standing,action,neutral,False,soma_uniform/bvh/230118/itching_right_calf_R_001__A123.bvh,g1/csv/230118/itching_right_calf_R_001__A123.csv
itching_right_calf_R_001__A260_M,bulk,Gestures,Communication,A260,182,M,411,3.425,standing,action,neutral,True,soma_uniform/bvh/230309/itching_right_calf_R_001__A260_M.bvh,g1/csv/230309/itching_right_calf_R_001__A260_M.csv
itching_right_calf_R_002__A046_M,bulk,Gestures,Communication,A046,181,F,646,5.383333333333334,standing,action,neutral,True,soma_uniform/bvh/221010/itching_right_calf_R_002__A046_M.bvh,g1/csv/221010/itching_right_calf_R_002__A046_M.csv
itching_right_calf_R_002__A051_M,bulk,Gestures,Communication,A051,189,M,411,3.425,standing,action,neutral,True,soma_uniform/bvh/221011/itching_right_calf_R_002__A051_M.bvh,g1/csv/221011/itching_right_calf_R_002__A051_M.csv
itching_right_calf_R_002__A123_M,bulk,Gestures,Communication,A123,188,M,392,3.2666666666666666,standing,action,neutral,True,soma_uniform/bvh/230118/itching_right_calf_R_002__A123_M.bvh,g1/csv/230118/itching_right_calf_R_002__A123_M.csv
itching_right_calf_R_002__A235,bulk,Gestures,Communication,A235,174,F,609,5.075,standing,action,neutral,False,soma_uniform/bvh/230302/itching_right_calf_R_002__A235.bvh,g1/csv/230302/itching_right_calf_R_002__A235.csv
itching_right_calf_R_002__A272_M,bulk,Gestures,Communication,A272,182,M,392,3.2666666666666666,standing,action,neutral,True,soma_uniform/bvh/230314/itching_right_calf_R_002__A272_M.bvh,g1/csv/230314/itching_right_calf_R_002__A272_M.csv
itching_right_calf_R_003__A045,bulk,Gestures,Communication,A045,156,F,855,7.125,standing,action,neutral,False,soma_uniform/bvh/221010/itching_right_calf_R_003__A045.bvh,g1/csv/221010/itching_right_calf_R_003__A045.csv
itching_right_calf_R_003__A053_M,bulk,Gestures,Communication,A053,151,F,466,3.8833333333333333,standing,action,neutral,True,soma_uniform/bvh/221012/itching_right_calf_R_003__A053_M.bvh,g1/csv/221012/itching_right_calf_R_003__A053_M.csv
itching_right_calf_R_003__A056,bulk,Gestures,Communication,A056,169,M,630,5.25,standing,action,neutral,False,soma_uniform/bvh/221012/itching_right_calf_R_003__A056.bvh,g1/csv/221012/itching_right_calf_R_003__A056.csv
itching_right_calf_R_003__A122,bulk,Gestures,Communication,A122,177,M,437,3.6416666666666666,standing,action,neutral,False,soma_uniform/bvh/230118/itching_right_calf_R_003__A122.bvh,g1/csv/230118/itching_right_calf_R_003__A122.csv
itching_right_calf_R_004__A099,bulk,Gestures,Communication,A099,171,M,425,3.5416666666666665,standing,action,neutral,False,soma_uniform/bvh/230103/itching_right_calf_R_004__A099.bvh,g1/csv/230103/itching_right_calf_R_004__A099.csv
itching_right_calf_R_004__A116_M,bulk,Gestures,Communication,A116,174,F,466,3.8833333333333333,standing,action,neutral,True,soma_uniform/bvh/230112/itching_right_calf_R_004__A116_M.bvh,g1/csv/230112/itching_right_calf_R_004__A116_M.csv
itching_right_calf_R_005__A097_M,bulk,Gestures,Communication,A097,169,F,485,4.041666666666667,standing,action,neutral,True,soma_uniform/bvh/230103/itching_right_calf_R_005__A097_M.bvh,g1/csv/230103/itching_right_calf_R_005__A097_M.csv
itching_right_thigh_R_001__A054_M,bulk,Gestures,Communication,A054,179,F,417,3.475,standing,action,neutral,True,soma_uniform/bvh/221012/itching_right_thigh_R_001__A054_M.bvh,g1/csv/221012/itching_right_thigh_R_001__A054_M.csv
itching_right_thigh_R_001__A070_M,bulk,Gestures,Communication,A070,176,F,227,1.8916666666666666,standing,action,neutral,True,soma_uniform/bvh/221118/itching_right_thigh_R_001__A070_M.bvh,g1/csv/221118/itching_right_thigh_R_001__A070_M.csv
itching_right_thigh_R_001__A071,bulk,Gestures,Communication,A071,159,F,350,2.9166666666666665,standing,action,neutral,False,soma_uniform/bvh/221118/itching_right_thigh_R_001__A071.bvh,g1/csv/221118/itching_right_thigh_R_001__A071.csv
itching_right_thigh_R_001__A120_M,bulk,Gestures,Communication,A120,183,M,332,2.7666666666666666,standing,action,neutral,True,soma_uniform/bvh/230118/itching_right_thigh_R_001__A120_M.bvh,g1/csv/230118/itching_right_thigh_R_001__A120_M.csv
itching_right_thigh_R_001__A123,bulk,Gestures,Communication,A123,188,M,365,3.0416666666666665,standing,action,neutral,False,soma_uniform/bvh/230118/itching_right_thigh_R_001__A123.bvh,g1/csv/230118/itching_right_thigh_R_001__A123.csv
itching_right_thigh_R_001__A124,bulk,Gestures,Communication,A124,175,F,501,4.175,standing,action,neutral,False,soma_uniform/bvh/230118/itching_right_thigh_R_001__A124.bvh,g1/csv/230118/itching_right_thigh_R_001__A124.csv
itching_right_thigh_R_001__A234,bulk,Gestures,Communication,A234,170,F,522,4.35,standing,action,neutral,False,soma_uniform/bvh/230302/itching_right_thigh_R_001__A234.bvh,g1/csv/230302/itching_right_thigh_R_001__A234.csv
itching_right_thigh_R_001__A269,bulk,Gestures,Communication,A269,178,F,321,2.675,standing,action,neutral,False,soma_uniform/bvh/230314/itching_right_thigh_R_001__A269.bvh,g1/csv/230314/itching_right_thigh_R_001__A269.csv
itching_right_thigh_R_002__A046_M,bulk,Gestures,Communication,A046,181,F,528,4.4,standing,action,neutral,True,soma_uniform/bvh/221010/itching_right_thigh_R_002__A046_M.bvh,g1/csv/221010/itching_right_thigh_R_002__A046_M.csv
itching_right_thigh_R_002__A053_M,bulk,Gestures,Communication,A053,151,F,431,3.591666666666667,standing,action,neutral,True,soma_uniform/bvh/221012/itching_right_thigh_R_002__A053_M.bvh,g1/csv/221012/itching_right_thigh_R_002__A053_M.csv
itching_right_thigh_R_002__A060,bulk,Gestures,Communication,A060,192,M,380,3.1666666666666665,standing,action,neutral,False,soma_uniform/bvh/221115/itching_right_thigh_R_002__A060.bvh,g1/csv/221115/itching_right_thigh_R_002__A060.csv
itching_right_thigh_R_002__A064_M,bulk,Gestures,Communication,A064,155,F,269,2.2416666666666667,standing,action,neutral,True,soma_uniform/bvh/221116/itching_right_thigh_R_002__A064_M.bvh,g1/csv/221116/itching_right_thigh_R_002__A064_M.csv
itching_right_thigh_R_002__A069_M,bulk,Gestures,Communication,A069,162,M,302,2.5166666666666666,standing,action,neutral,True,soma_uniform/bvh/221118/itching_right_thigh_R_002__A069_M.bvh,g1/csv/221118/itching_right_thigh_R_002__A069_M.csv
itching_right_thigh_R_002__A122,bulk,Gestures,Communication,A122,177,M,387,3.225,standing,action,neutral,False,soma_uniform/bvh/230118/itching_right_thigh_R_002__A122.bvh,g1/csv/230118/itching_right_thigh_R_002__A122.csv
itching_right_thigh_R_002__A123,bulk,Gestures,Communication,A123,188,M,302,2.5166666666666666,standing,action,neutral,False,soma_uniform/bvh/230118/itching_right_thigh_R_002__A123.bvh,g1/csv/230118/itching_right_thigh_R_002__A123.csv
itching_right_thigh_R_003__A052_M,bulk,Gestures,Communication,A052,169,M,371,3.091666666666667,standing,action,neutral,True,soma_uniform/bvh/221011/itching_right_thigh_R_003__A052_M.bvh,g1/csv/221011/itching_right_thigh_R_003__A052_M.csv
itching_right_thigh_R_003__A071,bulk,Gestures,Communication,A071,159,F,328,2.7333333333333334,standing,action,neutral,False,soma_uniform/bvh/221118/itching_right_thigh_R_003__A071.bvh,g1/csv/221118/itching_right_thigh_R_003__A071.csv
itching_right_thigh_R_003__A099_M,bulk,Gestures,Communication,A099,171,M,226,1.8833333333333333,standing,action,neutral,True,soma_uniform/bvh/230103/itching_right_thigh_R_003__A099_M.bvh,g1/csv/230103/itching_right_thigh_R_003__A099_M.csv
itching_right_thigh_R_003__A269,bulk,Gestures,Communication,A269,178,F,423,3.525,standing,action,neutral,False,soma_uniform/bvh/230314/itching_right_thigh_R_003__A269.bvh,g1/csv/230314/itching_right_thigh_R_003__A269.csv
itching_right_thigh_R_004__A067,bulk,Gestures,Communication,A067,190,M,225,1.875,standing,action,neutral,False,soma_uniform/bvh/221117/itching_right_thigh_R_004__A067.bvh,g1/csv/221117/itching_right_thigh_R_004__A067.csv
itching_right_thigh_R_005__A098,bulk,Gestures,Communication,A098,168,F,367,3.058333333333333,standing,action,neutral,False,soma_uniform/bvh/230103/itching_right_thigh_R_005__A098.bvh,g1/csv/230103/itching_right_thigh_R_005__A098.csv
item_drop_R_002__A350,bulk,Object Manipulation,Interactions,A350,168,F,703,5.858333333333333,standing,action,neutral,False,soma_uniform/bvh/230425/item_drop_R_002__A350.bvh,g1/csv/230425/item_drop_R_002__A350.csv
item_drop_R_002__A350_M,bulk,Object Manipulation,Interactions,A350,168,F,703,5.858333333333333,standing,action,neutral,True,soma_uniform/bvh/230425/item_drop_R_002__A350_M.bvh,g1/csv/230425/item_drop_R_002__A350_M.csv
item_drop_R_002__A351,bulk,Object Manipulation,Interactions,A351,173,F,689,5.741666666666666,standing,action,neutral,False,soma_uniform/bvh/230425/item_drop_R_002__A351.bvh,g1/csv/230425/item_drop_R_002__A351.csv
item_drop_R_002__A410,bulk,Object Manipulation,Interactions,A410,169,F,970,8.083333333333334,standing,action,neutral,False,soma_uniform/bvh/230530/item_drop_R_002__A410.bvh,g1/csv/230530/item_drop_R_002__A410.csv
item_drop_R_002__A410_M,bulk,Object Manipulation,Interactions,A410,169,F,969,8.075,standing,action,neutral,True,soma_uniform/bvh/230530/item_drop_R_002__A410_M.bvh,g1/csv/230530/item_drop_R_002__A410_M.csv
item_drop_R_002__A412,bulk,Object Manipulation,Interactions,A412,179,M,970,8.083333333333334,standing,action,neutral,False,soma_uniform/bvh/230530/item_drop_R_002__A412.bvh,g1/csv/230530/item_drop_R_002__A412.csv
item_drop_R_002__A412_M,bulk,Object Manipulation,Interactions,A412,179,M,969,8.075,standing,action,neutral,True,soma_uniform/bvh/230530/item_drop_R_002__A412_M.bvh,g1/csv/230530/item_drop_R_002__A412_M.csv
item_drop_R_002__A413,bulk,Object Manipulation,Interactions,A413,183,M,734,6.116666666666666,standing,action,neutral,False,soma_uniform/bvh/230530/item_drop_R_002__A413.bvh,g1/csv/230530/item_drop_R_002__A413.csv
